flags,P1,P2,P3,P4,P5,step,loss
11000,1,1,0,0,0,72,2.695335
11000,1,1,0,0,0,73,2.403017
11000,1,1,0,0,0,74,2.364958
11000,1,1,0,0,0,75,2.807412
11000,1,1,0,0,0,76,2.788971
11000,1,1,0,0,0,77,2.936436
11000,1,1,0,0,0,78,2.461066
11000,1,1,0,0,0,79,2.441426
11000,1,1,0,0,0,80,2.443398
11000,1,1,0,0,0,81,3.090310
11000,1,1,0,0,0,82,2.653457
11000,1,1,0,0,0,83,2.182871
11000,1,1,0,0,0,84,2.383114
11000,1,1,0,0,0,85,2.396920
11000,1,1,0,0,0,86,2.925483
11000,1,1,0,0,0,87,2.833043
11000,1,1,0,0,0,88,2.812669
11000,1,1,0,0,0,89,2.329886
11000,1,1,0,0,0,90,2.631314
11000,1,1,0,0,0,91,3.488039
11000,1,1,0,0,0,92,2.575472
11000,1,1,0,0,0,93,2.995321
11000,1,1,0,0,0,94,2.383535
11000,1,1,0,0,0,95,2.437130
11000,1,1,0,0,0,96,1.973189
11000,1,1,0,0,0,97,3.163853
11000,1,1,0,0,0,98,2.276417
11000,1,1,0,0,0,99,3.277892
11000,1,1,0,0,0,100,2.438955
11000,1,1,0,0,0,101,2.265079
11000,1,1,0,0,0,102,2.771906
11000,1,1,0,0,0,103,2.683165
11000,1,1,0,0,0,104,2.491795
11000,1,1,0,0,0,105,2.426458
11000,1,1,0,0,0,106,2.916885
11000,1,1,0,0,0,107,2.268532
11000,1,1,0,0,0,108,2.147149
11000,1,1,0,0,0,109,2.433325
11000,1,1,0,0,0,110,2.690618
11000,1,1,0,0,0,111,2.518671
11000,1,1,0,0,0,112,2.810784
11000,1,1,0,0,0,113,2.303801
11000,1,1,0,0,0,114,2.196363
11000,1,1,0,0,0,115,2.589626
11000,1,1,0,0,0,116,2.528026
11000,1,1,0,0,0,117,2.281323
11000,1,1,0,0,0,118,2.622278
11000,1,1,0,0,0,119,2.702123
11000,1,1,0,0,0,120,2.352798
11000,1,1,0,0,0,121,2.107282
11000,1,1,0,0,0,122,2.497058
11000,1,1,0,0,0,123,2.446210
11000,1,1,0,0,0,124,3.016928
11000,1,1,0,0,0,125,2.057594
11000,1,1,0,0,0,126,2.504566
11000,1,1,0,0,0,127,2.284591
11000,1,1,0,0,0,128,2.269012
11000,1,1,0,0,0,129,2.886336
11000,1,1,0,0,0,130,2.866770
11000,1,1,0,0,0,131,2.033480
11000,1,1,0,0,0,132,2.759844
11000,1,1,0,0,0,133,2.567446
11000,1,1,0,0,0,134,2.705762
11000,1,1,0,0,0,135,3.159988
11000,1,1,0,0,0,136,2.182205
11000,1,1,0,0,0,137,2.231287
11000,1,1,0,0,0,138,2.824491
11000,1,1,0,0,0,139,2.521283
11000,1,1,0,0,0,140,3.118020
11000,1,1,0,0,0,141,2.410067
11000,1,1,0,0,0,142,3.164140
11000,1,1,0,0,0,143,2.536138
11000,1,1,0,0,0,144,2.396450
11000,1,1,0,0,0,145,2.546662
11000,1,1,0,0,0,146,2.268098
11000,1,1,0,0,0,147,2.505941
11000,1,1,0,0,0,148,2.183673
11000,1,1,0,0,0,149,2.567243
11000,1,1,0,0,0,150,2.824803
11000,1,1,0,0,0,151,2.531473
11000,1,1,0,0,0,152,2.840068
11000,1,1,0,0,0,153,2.995134
11000,1,1,0,0,0,154,2.752655
11000,1,1,0,0,0,155,2.733182
11000,1,1,0,0,0,156,3.240690
11000,1,1,0,0,0,157,1.898372
11000,1,1,0,0,0,158,3.448460
11000,1,1,0,0,0,159,2.137011
11000,1,1,0,0,0,160,2.085847
11000,1,1,0,0,0,161,2.528816
11000,1,1,0,0,0,162,2.559008
11000,1,1,0,0,0,163,2.527844
11000,1,1,0,0,0,164,2.491543
11000,1,1,0,0,0,165,2.620648
11000,1,1,0,0,0,166,2.167165
11000,1,1,0,0,0,167,2.548436
11000,1,1,0,0,0,168,3.000564
11000,1,1,0,0,0,169,2.653061
11000,1,1,0,0,0,170,2.606050
11000,1,1,0,0,0,171,2.304521
11000,1,1,0,0,0,172,2.377272
11000,1,1,0,0,0,173,3.077513
11000,1,1,0,0,0,174,2.661599
11000,1,1,0,0,0,175,2.288887
11000,1,1,0,0,0,176,3.111134
11000,1,1,0,0,0,177,2.254529
11000,1,1,0,0,0,178,2.192522
11000,1,1,0,0,0,179,2.463913
11000,1,1,0,0,0,180,2.271813
11000,1,1,0,0,0,181,2.054311
11000,1,1,0,0,0,182,1.869602
11000,1,1,0,0,0,183,3.450967
11000,1,1,0,0,0,184,2.212851
11000,1,1,0,0,0,185,2.402655
11000,1,1,0,0,0,186,2.486824
11000,1,1,0,0,0,187,2.341329
11000,1,1,0,0,0,188,2.200688
11000,1,1,0,0,0,189,2.390656
11000,1,1,0,0,0,190,1.831556
11000,1,1,0,0,0,191,2.250658
11000,1,1,0,0,0,192,2.222131
11000,1,1,0,0,0,193,2.811192
11000,1,1,0,0,0,194,2.875393
11000,1,1,0,0,0,195,2.569949
11000,1,1,0,0,0,196,2.433873
11000,1,1,0,0,0,197,2.994442
11000,1,1,0,0,0,198,2.302567
11000,1,1,0,0,0,199,2.648157
11001,1,1,0,0,1,0,3.365967
11001,1,1,0,0,1,1,3.424273
11001,1,1,0,0,1,2,3.177784
11001,1,1,0,0,1,3,3.066614
11001,1,1,0,0,1,4,3.221285
11001,1,1,0,0,1,5,2.947397
11001,1,1,0,0,1,6,3.290968
11001,1,1,0,0,1,7,3.323986
11001,1,1,0,0,1,8,2.902462
11001,1,1,0,0,1,9,3.223238
11001,1,1,0,0,1,10,2.801902
11001,1,1,0,0,1,11,3.005893
11001,1,1,0,0,1,12,3.113330
11001,1,1,0,0,1,13,3.110262
11001,1,1,0,0,1,14,3.039042
11001,1,1,0,0,1,15,2.767746
11001,1,1,0,0,1,16,3.011135
11001,1,1,0,0,1,17,2.833887
11001,1,1,0,0,1,18,2.774477
11001,1,1,0,0,1,19,2.729521
11001,1,1,0,0,1,20,3.411346
11001,1,1,0,0,1,21,2.780041
11001,1,1,0,0,1,22,2.885999
11001,1,1,0,0,1,23,2.186062
11001,1,1,0,0,1,24,3.412076
11001,1,1,0,0,1,25,2.652881
11001,1,1,0,0,1,26,3.242452
11001,1,1,0,0,1,27,2.894087
11001,1,1,0,0,1,28,2.481331
11001,1,1,0,0,1,29,2.457442
11001,1,1,0,0,1,30,2.947379
11001,1,1,0,0,1,31,2.924806
11001,1,1,0,0,1,32,2.777921
11001,1,1,0,0,1,33,2.311432
11001,1,1,0,0,1,34,3.265686
11001,1,1,0,0,1,35,2.665392
11001,1,1,0,0,1,36,2.515119
11001,1,1,0,0,1,37,2.717840
11001,1,1,0,0,1,38,2.338996
11001,1,1,0,0,1,39,2.846696
11001,1,1,0,0,1,40,2.369677
11001,1,1,0,0,1,41,2.319030
11001,1,1,0,0,1,42,2.813929
11001,1,1,0,0,1,43,2.441162
11001,1,1,0,0,1,44,2.139215
11001,1,1,0,0,1,45,3.153240
11001,1,1,0,0,1,46,2.575114
11001,1,1,0,0,1,47,3.159848
11001,1,1,0,0,1,48,2.691159
11001,1,1,0,0,1,49,2.531378
11001,1,1,0,0,1,50,3.524786
11001,1,1,0,0,1,51,2.839599
11001,1,1,0,0,1,52,2.979200
11001,1,1,0,0,1,53,2.160612
11001,1,1,0,0,1,54,2.643784
11001,1,1,0,0,1,55,2.147755
11001,1,1,0,0,1,56,2.572387
11001,1,1,0,0,1,57,2.523001
11001,1,1,0,0,1,58,2.637178
11001,1,1,0,0,1,59,2.934501
11001,1,1,0,0,1,60,2.612115
11001,1,1,0,0,1,61,2.465782
11001,1,1,0,0,1,62,2.728372
11001,1,1,0,0,1,63,2.869825
11001,1,1,0,0,1,64,2.790794
11001,1,1,0,0,1,65,3.017171
11001,1,1,0,0,1,66,2.817534
11001,1,1,0,0,1,67,2.550070
11001,1,1,0,0,1,68,2.543969
11001,1,1,0,0,1,69,2.842026
11001,1,1,0,0,1,70,3.306416
11001,1,1,0,0,1,71,2.488525
11001,1,1,0,0,1,72,2.695335
11001,1,1,0,0,1,73,2.403017
11001,1,1,0,0,1,74,2.364958
11001,1,1,0,0,1,75,2.807412
11001,1,1,0,0,1,76,2.788971
11001,1,1,0,0,1,77,2.936436
11001,1,1,0,0,1,78,2.461066
11001,1,1,0,0,1,79,2.441426
11001,1,1,0,0,1,80,2.443398
11001,1,1,0,0,1,81,3.090310
11001,1,1,0,0,1,82,2.653457
11001,1,1,0,0,1,83,2.182871
11001,1,1,0,0,1,84,2.383114
11001,1,1,0,0,1,85,2.396920
11001,1,1,0,0,1,86,2.925483
11001,1,1,0,0,1,87,2.833043
11001,1,1,0,0,1,88,2.812669
11001,1,1,0,0,1,89,2.329886
11001,1,1,0,0,1,90,2.631314
11001,1,1,0,0,1,91,3.488039
11001,1,1,0,0,1,92,2.575472
11001,1,1,0,0,1,93,2.995321
11001,1,1,0,0,1,94,2.383535
11001,1,1,0,0,1,95,2.437130
11001,1,1,0,0,1,96,1.973189
11001,1,1,0,0,1,97,3.163853
11001,1,1,0,0,1,98,2.276417
11001,1,1,0,0,1,99,3.277892
11001,1,1,0,0,1,100,2.438955
11001,1,1,0,0,1,101,2.265079
11001,1,1,0,0,1,102,2.771906
11001,1,1,0,0,1,103,2.683165
11001,1,1,0,0,1,104,2.491795
11001,1,1,0,0,1,105,2.426458
11001,1,1,0,0,1,106,2.916885
11001,1,1,0,0,1,107,2.268532
11001,1,1,0,0,1,108,2.147149
11001,1,1,0,0,1,109,2.433325
11001,1,1,0,0,1,110,2.690618
11001,1,1,0,0,1,111,2.518671
11001,1,1,0,0,1,112,2.810784
11001,1,1,0,0,1,113,2.303801
11001,1,1,0,0,1,114,2.196363
11001,1,1,0,0,1,115,2.589626
11001,1,1,0,0,1,116,2.528026
11001,1,1,0,0,1,117,2.281323
11001,1,1,0,0,1,118,2.622278
11001,1,1,0,0,1,119,2.702123
11001,1,1,0,0,1,120,2.352798
11001,1,1,0,0,1,121,2.107282
11001,1,1,0,0,1,122,2.497058
11001,1,1,0,0,1,123,2.446210
11001,1,1,0,0,1,124,3.016928
11001,1,1,0,0,1,125,2.057594
11001,1,1,0,0,1,126,2.504566
11001,1,1,0,0,1,127,2.284591
11001,1,1,0,0,1,128,2.269012
11001,1,1,0,0,1,129,2.886336
11001,1,1,0,0,1,130,2.866770
11001,1,1,0,0,1,131,2.033480
11001,1,1,0,0,1,132,2.759844
11001,1,1,0,0,1,133,2.567446
11001,1,1,0,0,1,134,2.705762
11001,1,1,0,0,1,135,3.159988
11001,1,1,0,0,1,136,2.182205
11001,1,1,0,0,1,137,2.231287
11001,1,1,0,0,1,138,2.824491
11001,1,1,0,0,1,139,2.521283
11001,1,1,0,0,1,140,3.118020
11001,1,1,0,0,1,141,2.410067
11001,1,1,0,0,1,142,3.164140
11001,1,1,0,0,1,143,2.536138
11001,1,1,0,0,1,144,2.396450
11001,1,1,0,0,1,145,2.546662
11001,1,1,0,0,1,146,2.268098
11001,1,1,0,0,1,147,2.505941
11001,1,1,0,0,1,148,2.183673
11001,1,1,0,0,1,149,2.567243
11001,1,1,0,0,1,150,2.824803
11001,1,1,0,0,1,151,2.531473
11001,1,1,0,0,1,152,2.840068
11001,1,1,0,0,1,153,2.995134
11001,1,1,0,0,1,154,2.752655
11001,1,1,0,0,1,155,2.733182
11001,1,1,0,0,1,156,3.240690
11001,1,1,0,0,1,157,1.898372
11001,1,1,0,0,1,158,3.448460
11001,1,1,0,0,1,159,2.137011
11001,1,1,0,0,1,160,2.085847
11001,1,1,0,0,1,161,2.528816
11001,1,1,0,0,1,162,2.559008
11001,1,1,0,0,1,163,2.527844
11001,1,1,0,0,1,164,2.491543
11001,1,1,0,0,1,165,2.620648
11001,1,1,0,0,1,166,2.167165
11001,1,1,0,0,1,167,2.548436
11001,1,1,0,0,1,168,3.000564
11001,1,1,0,0,1,169,2.653061
11001,1,1,0,0,1,170,2.606050
11001,1,1,0,0,1,171,2.304521
11001,1,1,0,0,1,172,2.377272
11001,1,1,0,0,1,173,3.077513
11001,1,1,0,0,1,174,2.661599
11001,1,1,0,0,1,175,2.288887
11001,1,1,0,0,1,176,3.111134
11001,1,1,0,0,1,177,2.254529
11001,1,1,0,0,1,178,2.192522
11001,1,1,0,0,1,179,2.463913
11001,1,1,0,0,1,180,2.271813
11001,1,1,0,0,1,181,2.054311
11001,1,1,0,0,1,182,1.869602
11001,1,1,0,0,1,183,3.450967
11001,1,1,0,0,1,184,2.212851
11001,1,1,0,0,1,185,2.402655
11001,1,1,0,0,1,186,2.486824
11001,1,1,0,0,1,187,2.341329
11001,1,1,0,0,1,188,2.200688
11001,1,1,0,0,1,189,2.390656
11001,1,1,0,0,1,190,1.831556
11001,1,1,0,0,1,191,2.250658
11001,1,1,0,0,1,192,2.222131
11001,1,1,0,0,1,193,2.811192
11001,1,1,0,0,1,194,2.875393
11001,1,1,0,0,1,195,2.569949
11001,1,1,0,0,1,196,2.433873
11001,1,1,0,0,1,197,2.994442
11001,1,1,0,0,1,198,2.302567
11001,1,1,0,0,1,199,2.648157
11010,1,1,0,1,0,0,3.370691
11010,1,1,0,1,0,1,3.424607
11010,1,1,0,1,0,2,3.183629
11010,1,1,0,1,0,3,3.047129
11010,1,1,0,1,0,4,3.218806
11010,1,1,0,1,0,5,2.972760
11010,1,1,0,1,0,6,3.257197
11010,1,1,0,1,0,7,3.294578
11010,1,1,0,1,0,8,2.905884
11010,1,1,0,1,0,9,3.213011
11010,1,1,0,1,0,10,2.828778
11010,1,1,0,1,0,11,3.045504
11010,1,1,0,1,0,12,3.140771
11010,1,1,0,1,0,13,3.093224
11010,1,1,0,1,0,14,3.025660
11010,1,1,0,1,0,15,2.736606
11010,1,1,0,1,0,16,3.047149
11010,1,1,0,1,0,17,2.837273
11010,1,1,0,1,0,18,2.773952
11010,1,1,0,1,0,19,2.716532
11010,1,1,0,1,0,20,3.464173
11010,1,1,0,1,0,21,2.759837
11010,1,1,0,1,0,22,2.832981
11010,1,1,0,1,0,23,2.160971
11010,1,1,0,1,0,24,3.376631
11010,1,1,0,1,0,25,2.669246
11010,1,1,0,1,0,26,3.251831
11010,1,1,0,1,0,27,2.903587
11010,1,1,0,1,0,28,2.453037
11010,1,1,0,1,0,29,2.453220
11010,1,1,0,1,0,30,2.982306
11010,1,1,0,1,0,31,2.902882
11010,1,1,0,1,0,32,2.777311
11010,1,1,0,1,0,33,2.300515
11010,1,1,0,1,0,34,3.287995
11010,1,1,0,1,0,35,2.644717
11010,1,1,0,1,0,36,2.532358
11010,1,1,0,1,0,37,2.731611
11010,1,1,0,1,0,38,2.322937
11010,1,1,0,1,0,39,2.860498
11010,1,1,0,1,0,40,2.292447
11010,1,1,0,1,0,41,2.351022
11010,1,1,0,1,0,42,2.818145
11010,1,1,0,1,0,43,2.394814
11010,1,1,0,1,0,44,2.110126
11010,1,1,0,1,0,45,3.132594
11010,1,1,0,1,0,46,2.579108
11010,1,1,0,1,0,47,3.188509
11010,1,1,0,1,0,48,2.712724
11010,1,1,0,1,0,49,2.563352
11010,1,1,0,1,0,50,3.487840
11010,1,1,0,1,0,51,2.812745
11010,1,1,0,1,0,52,2.960483
11010,1,1,0,1,0,53,2.159293
11010,1,1,0,1,0,54,2.637624
11010,1,1,0,1,0,55,2.146313
11010,1,1,0,1,0,56,2.580439
11010,1,1,0,1,0,57,2.488700
11010,1,1,0,1,0,58,2.647428
11010,1,1,0,1,0,59,2.981385
11010,1,1,0,1,0,60,2.572018
11010,1,1,0,1,0,61,2.467738
11010,1,1,0,1,0,62,2.759300
11010,1,1,0,1,0,63,2.865392
11010,1,1,0,1,0,64,2.819423
11010,1,1,0,1,0,65,3.041653
11010,1,1,0,1,0,66,2.845962
11010,1,1,0,1,0,67,2.493856
11010,1,1,0,1,0,68,2.500092
11010,1,1,0,1,0,69,2.887841
11010,1,1,0,1,0,70,3.223397
11010,1,1,0,1,0,71,2.469758
11010,1,1,0,1,0,72,2.651727
11010,1,1,0,1,0,73,2.383769
11010,1,1,0,1,0,74,2.383483
11010,1,1,0,1,0,75,2.732470
11010,1,1,0,1,0,76,2.729908
11010,1,1,0,1,0,77,2.917714
11010,1,1,0,1,0,78,2.508476
11010,1,1,0,1,0,79,2.447809
11010,1,1,0,1,0,80,2.441992
11010,1,1,0,1,0,81,3.025040
11010,1,1,0,1,0,82,2.620293
11010,1,1,0,1,0,83,2.131490
11010,1,1,0,1,0,84,2.351809
11010,1,1,0,1,0,85,2.442089
11010,1,1,0,1,0,86,2.950540
11010,1,1,0,1,0,87,2.777998
11010,1,1,0,1,0,88,2.785980
11010,1,1,0,1,0,89,2.329928
11010,1,1,0,1,0,90,2.692113
11010,1,1,0,1,0,91,3.573678
11010,1,1,0,1,0,92,2.666010
11010,1,1,0,1,0,93,3.024288
11010,1,1,0,1,0,94,2.404399
11010,1,1,0,1,0,95,2.473405
11010,1,1,0,1,0,96,2.041876
11010,1,1,0,1,0,97,3.163443
11010,1,1,0,1,0,98,2.250857
11010,1,1,0,1,0,99,3.232384
11010,1,1,0,1,0,100,2.465456
11010,1,1,0,1,0,101,2.223169
11010,1,1,0,1,0,102,2.820200
11010,1,1,0,1,0,103,2.708433
11010,1,1,0,1,0,104,2.479847
11010,1,1,0,1,0,105,2.428525
11010,1,1,0,1,0,106,2.948355
11010,1,1,0,1,0,107,2.218222
11010,1,1,0,1,0,108,2.138284
11010,1,1,0,1,0,109,2.435555
11010,1,1,0,1,0,110,2.678002
11010,1,1,0,1,0,111,2.532463
11010,1,1,0,1,0,112,2.821749
11010,1,1,0,1,0,113,2.301162
11010,1,1,0,1,0,114,2.226672
11010,1,1,0,1,0,115,2.605759
11010,1,1,0,1,0,116,2.550210
11010,1,1,0,1,0,117,2.271790
11010,1,1,0,1,0,118,2.592291
11010,1,1,0,1,0,119,2.694761
11010,1,1,0,1,0,120,2.356182
11010,1,1,0,1,0,121,2.112646
11010,1,1,0,1,0,122,2.506557
11010,1,1,0,1,0,123,2.438819
11010,1,1,0,1,0,124,3.022022
11010,1,1,0,1,0,125,2.091646
11010,1,1,0,1,0,126,2.528841
11010,1,1,0,1,0,127,2.260097
11010,1,1,0,1,0,128,2.249250
11010,1,1,0,1,0,129,2.886390
11010,1,1,0,1,0,130,2.863377
11010,1,1,0,1,0,131,2.064823
11010,1,1,0,1,0,132,2.714303
11010,1,1,0,1,0,133,2.562413
11010,1,1,0,1,0,134,2.700560
11010,1,1,0,1,0,135,3.116106
11010,1,1,0,1,0,136,2.168654
11010,1,1,0,1,0,137,2.282123
11010,1,1,0,1,0,138,2.760044
11010,1,1,0,1,0,139,2.492840
11010,1,1,0,1,0,140,3.104028
11010,1,1,0,1,0,141,2.459284
11010,1,1,0,1,0,142,3.108229
11010,1,1,0,1,0,143,2.469194
11010,1,1,0,1,0,144,2.446992
11010,1,1,0,1,0,145,2.568301
11010,1,1,0,1,0,146,2.240618
11010,1,1,0,1,0,147,2.497333
11010,1,1,0,1,0,148,2.211363
11010,1,1,0,1,0,149,2.560488
11010,1,1,0,1,0,150,2.770303
11010,1,1,0,1,0,151,2.487802
11010,1,1,0,1,0,152,2.768322
11010,1,1,0,1,0,153,2.972887
11010,1,1,0,1,0,154,2.699033
11010,1,1,0,1,0,155,2.703183
11010,1,1,0,1,0,156,3.245258
11010,1,1,0,1,0,157,1.895142
11010,1,1,0,1,0,158,3.462468
11010,1,1,0,1,0,159,2.118986
11010,1,1,0,1,0,160,2.063814
11010,1,1,0,1,0,161,2.538926
11010,1,1,0,1,0,162,2.522007
11010,1,1,0,1,0,163,2.505189
11010,1,1,0,1,0,164,2.492174
11010,1,1,0,1,0,165,2.638956
11010,1,1,0,1,0,166,2.163712
11010,1,1,0,1,0,167,2.542343
11010,1,1,0,1,0,168,3.025758
11010,1,1,0,1,0,169,2.609787
11010,1,1,0,1,0,170,2.566503
11010,1,1,0,1,0,171,2.314188
11010,1,1,0,1,0,172,2.348577
11010,1,1,0,1,0,173,3.018278
11010,1,1,0,1,0,174,2.688772
11010,1,1,0,1,0,175,2.290250
11010,1,1,0,1,0,176,3.078245
11010,1,1,0,1,0,177,2.278491
11010,1,1,0,1,0,178,2.202723
11010,1,1,0,1,0,179,2.478524
11010,1,1,0,1,0,180,2.273661
11010,1,1,0,1,0,181,2.056111
11010,1,1,0,1,0,182,1.852202
11010,1,1,0,1,0,183,3.450585
11010,1,1,0,1,0,184,2.245480
11010,1,1,0,1,0,185,2.413607
11010,1,1,0,1,0,186,2.529128
11010,1,1,0,1,0,187,2.326170
11010,1,1,0,1,0,188,2.139934
11010,1,1,0,1,0,189,2.392724
11010,1,1,0,1,0,190,1.811090
11010,1,1,0,1,0,191,2.213310
11010,1,1,0,1,0,192,2.183423
11010,1,1,0,1,0,193,2.805566
11010,1,1,0,1,0,194,2.809855
11010,1,1,0,1,0,195,2.540187
11010,1,1,0,1,0,196,2.424575
11010,1,1,0,1,0,197,2.996328
11010,1,1,0,1,0,198,2.313070
11010,1,1,0,1,0,199,2.623401
11011,1,1,0,1,1,0,3.370691
11011,1,1,0,1,1,1,3.424607
11011,1,1,0,1,1,2,3.183629
11011,1,1,0,1,1,3,3.047129
11011,1,1,0,1,1,4,3.218806
11011,1,1,0,1,1,5,2.972760
11011,1,1,0,1,1,6,3.257197
11011,1,1,0,1,1,7,3.294578
11011,1,1,0,1,1,8,2.905884
11011,1,1,0,1,1,9,3.213011
11011,1,1,0,1,1,10,2.828778
11011,1,1,0,1,1,11,3.045504
11011,1,1,0,1,1,12,3.140771
11011,1,1,0,1,1,13,3.093224
11011,1,1,0,1,1,14,3.025660
11011,1,1,0,1,1,15,2.736606
11011,1,1,0,1,1,16,3.047149
11011,1,1,0,1,1,17,2.837273
11011,1,1,0,1,1,18,2.773952
11011,1,1,0,1,1,19,2.716532
11011,1,1,0,1,1,20,3.464173
11011,1,1,0,1,1,21,2.759837
11011,1,1,0,1,1,22,2.832981
11011,1,1,0,1,1,23,2.160971
11011,1,1,0,1,1,24,3.376631
11011,1,1,0,1,1,25,2.669246
11011,1,1,0,1,1,26,3.251831
11011,1,1,0,1,1,27,2.903587
11011,1,1,0,1,1,28,2.453037
11011,1,1,0,1,1,29,2.453220
11011,1,1,0,1,1,30,2.982306
11011,1,1,0,1,1,31,2.902882
11011,1,1,0,1,1,32,2.777311
11011,1,1,0,1,1,33,2.300515
11011,1,1,0,1,1,34,3.287995
11011,1,1,0,1,1,35,2.644717
11011,1,1,0,1,1,36,2.532358
11011,1,1,0,1,1,37,2.731611
11011,1,1,0,1,1,38,2.322937
11011,1,1,0,1,1,39,2.860498
11011,1,1,0,1,1,40,2.292447
11011,1,1,0,1,1,41,2.351022
11011,1,1,0,1,1,42,2.818145
11011,1,1,0,1,1,43,2.394814
11011,1,1,0,1,1,44,2.110126
11011,1,1,0,1,1,45,3.132594
11011,1,1,0,1,1,46,2.579108
11011,1,1,0,1,1,47,3.188509
11011,1,1,0,1,1,48,2.712724
11011,1,1,0,1,1,49,2.563352
11011,1,1,0,1,1,50,3.487840
11011,1,1,0,1,1,51,2.812745
11011,1,1,0,1,1,52,2.960483
11011,1,1,0,1,1,53,2.159293
11011,1,1,0,1,1,54,2.637624
11011,1,1,0,1,1,55,2.146313
11011,1,1,0,1,1,56,2.580439
11011,1,1,0,1,1,57,2.488700
11011,1,1,0,1,1,58,2.647428
11011,1,1,0,1,1,59,2.981385
11011,1,1,0,1,1,60,2.572018
11011,1,1,0,1,1,61,2.467738
11011,1,1,0,1,1,62,2.759300
11011,1,1,0,1,1,63,2.865392
11011,1,1,0,1,1,64,2.819423
11011,1,1,0,1,1,65,3.041653
11011,1,1,0,1,1,66,2.845962
11011,1,1,0,1,1,67,2.493856
11011,1,1,0,1,1,68,2.500092
11011,1,1,0,1,1,69,2.887841
11011,1,1,0,1,1,70,3.223397
11011,1,1,0,1,1,71,2.469758
11011,1,1,0,1,1,72,2.651727
11011,1,1,0,1,1,73,2.383769
11011,1,1,0,1,1,74,2.383483
11011,1,1,0,1,1,75,2.732470
11011,1,1,0,1,1,76,2.729908
11011,1,1,0,1,1,77,2.917714
11011,1,1,0,1,1,78,2.508476
11011,1,1,0,1,1,79,2.447809
11011,1,1,0,1,1,80,2.441992
11011,1,1,0,1,1,81,3.025040
11011,1,1,0,1,1,82,2.620293
11011,1,1,0,1,1,83,2.131490
11011,1,1,0,1,1,84,2.351809
11011,1,1,0,1,1,85,2.442089
11011,1,1,0,1,1,86,2.950540
11011,1,1,0,1,1,87,2.777998
11011,1,1,0,1,1,88,2.785980
11011,1,1,0,1,1,89,2.329928
11011,1,1,0,1,1,90,2.692113
11011,1,1,0,1,1,91,3.573678
11011,1,1,0,1,1,92,2.666010
11011,1,1,0,1,1,93,3.024288
11011,1,1,0,1,1,94,2.404399
11011,1,1,0,1,1,95,2.473405
11011,1,1,0,1,1,96,2.041876
11011,1,1,0,1,1,97,3.163443
11011,1,1,0,1,1,98,2.250857
11011,1,1,0,1,1,99,3.232384
11011,1,1,0,1,1,100,2.465456
11011,1,1,0,1,1,101,2.223169
11011,1,1,0,1,1,102,2.820200
11011,1,1,0,1,1,103,2.708433
11011,1,1,0,1,1,104,2.479847
11011,1,1,0,1,1,105,2.428525
11011,1,1,0,1,1,106,2.948355
11011,1,1,0,1,1,107,2.218222
11011,1,1,0,1,1,108,2.138284
11011,1,1,0,1,1,109,2.435555
11011,1,1,0,1,1,110,2.678002
11011,1,1,0,1,1,111,2.532463
11011,1,1,0,1,1,112,2.821749
11011,1,1,0,1,1,113,2.301162
11011,1,1,0,1,1,114,2.226672
11011,1,1,0,1,1,115,2.605759
11011,1,1,0,1,1,116,2.550210
11011,1,1,0,1,1,117,2.271790
11011,1,1,0,1,1,118,2.592291
11011,1,1,0,1,1,119,2.694761
11011,1,1,0,1,1,120,2.356182
11011,1,1,0,1,1,121,2.112646
11011,1,1,0,1,1,122,2.506557
11011,1,1,0,1,1,123,2.438819
11011,1,1,0,1,1,124,3.022022
11011,1,1,0,1,1,125,2.091646
11011,1,1,0,1,1,126,2.528841
11011,1,1,0,1,1,127,2.260097
11011,1,1,0,1,1,128,2.249250
11011,1,1,0,1,1,129,2.886390
11011,1,1,0,1,1,130,2.863377
11011,1,1,0,1,1,131,2.064823
11011,1,1,0,1,1,132,2.714303
11011,1,1,0,1,1,133,2.562413
11011,1,1,0,1,1,134,2.700560
11011,1,1,0,1,1,135,3.116106
11011,1,1,0,1,1,136,2.168654
11011,1,1,0,1,1,137,2.282123
11011,1,1,0,1,1,138,2.760044
11011,1,1,0,1,1,139,2.492840
11011,1,1,0,1,1,140,3.104028
11011,1,1,0,1,1,141,2.459284
11011,1,1,0,1,1,142,3.108229
11011,1,1,0,1,1,143,2.469194
11011,1,1,0,1,1,144,2.446992
11011,1,1,0,1,1,145,2.568301
11011,1,1,0,1,1,146,2.240618
11011,1,1,0,1,1,147,2.497333
11011,1,1,0,1,1,148,2.211363
11011,1,1,0,1,1,149,2.560488
11011,1,1,0,1,1,150,2.770303
11011,1,1,0,1,1,151,2.537619
11011,1,1,0,1,1,152,2.855442
11011,1,1,0,1,1,153,2.863575
11011,1,1,0,1,1,154,2.715875
11011,1,1,0,1,1,155,2.598174
11011,1,1,0,1,1,156,3.547749
11011,1,1,0,1,1,157,1.944008
11011,1,1,0,1,1,158,3.302491
11011,1,1,0,1,1,159,2.073396
11011,1,1,0,1,1,160,2.159788
11011,1,1,0,1,1,161,2.586238
11011,1,1,0,1,1,162,2.565686
11011,1,1,0,1,1,163,2.512210
11011,1,1,0,1,1,164,2.409381
11011,1,1,0,1,1,165,2.906597
11011,1,1,0,1,1,166,2.098121
11011,1,1,0,1,1,167,2.615687
11011,1,1,0,1,1,168,3.067368
11011,1,1,0,1,1,169,2.559270
